ROI,Dev Factor,Rsi period,Rsi low,Rsi high,Bollinger Period,Gain value
0.010110500000000078,8,29,5,0.2,1.0
0.016210000000000058,8,29,5,0.2,1.5
0.007949750000000045,8,29,5,0.3,1.0
0.014049250000000024,8,29,5,0.3,1.5
0.007949750000000045,8,29,5,0.4,1.0
0.014049250000000024,8,29,5,0.4,1.5
0.007949750000000045,8,29,5,0.5,1.0
0.014049250000000024,8,29,5,0.5,1.5
0.007949750000000045,8,29,5,0.6,1.0
0.014049250000000024,8,29,5,0.6,1.5
0.007949750000000045,8,29,5,0.7,1.0
0.014049250000000024,8,29,5,0.7,1.5
0.007949750000000045,8,29,5,0.8,1.0
0.014049250000000024,8,29,5,0.8,1.5
0.007949750000000045,8,29,5,0.9,1.0
0.014049250000000024,8,29,5,0.9,1.5
0.012665875000000017,11,14,5,0.1,1.0
0.01491587499999996,11,14,5,0.1,1.5
0.007415252500000238,11,14,5,0.2,1.0
0.009665252500000181,11,14,5,0.2,1.5
0.007794500000000024,11,14,5,0.3,1.0
0.010619500000000013,11,14,5,0.3,1.5
0.007794500000000024,11,14,5,0.4,1.0
0.010619500000000013,11,14,5,0.4,1.5
0.007794500000000024,11,14,5,0.5,1.0
0.010619500000000013,11,14,5,0.5,1.5
0.007794500000000024,11,14,5,0.6,1.0
0.010619500000000013,11,14,5,0.6,1.5
0.007794500000000024,11,14,5,0.7,1.0
0.010619500000000013,11,14,5,0.7,1.5
0.007794500000000024,11,14,5,0.8,1.0
0.010619500000000013,11,14,5,0.8,1.5
0.007794500000000024,11,14,5,0.9,1.0
0.010619500000000013,11,14,5,0.9,1.5
0.00836000000000002,11,17,5,0.1,1.0
0.01106450000000013,11,17,5,0.1,1.5
0.008410249999999973,11,17,5,0.2,1.0
0.011114750000000083,11,17,5,0.2,1.5
0.008963000000000042,11,17,5,0.3,1.0
0.011667500000000152,11,17,5,0.3,1.5
0.008963000000000042,11,17,5,0.4,1.0
0.011667500000000152,11,17,5,0.4,1.5
0.008963000000000042,11,17,5,0.5,1.0
0.011667500000000152,11,17,5,0.5,1.5
0.008963000000000042,11,17,5,0.6,1.0
0.011667500000000152,11,17,5,0.6,1.5
0.008963000000000042,11,17,5,0.7,1.0
0.011667500000000152,11,17,5,0.7,1.5
0.008963000000000042,11,17,5,0.8,1.0
0.011667500000000152,11,17,5,0.8,1.5
0.008963000000000042,11,17,5,0.9,1.0
0.011667500000000152,11,17,5,0.9,1.5
0.011111250000000024,11,20,5,0.1,1.0
0.01509099999999992,11,20,5,0.1,1.5
0.008886749999999933,11,20,5,0.2,1.0
0.012553354999999834,11,20,5,0.2,1.5
0.008095854999999775,11,20,5,0.3,1.0
0.010945354999999867,11,20,5,0.3,1.5
0.008095854999999775,11,20,5,0.4,1.0
0.010945354999999867,11,20,5,0.4,1.5
0.008095854999999775,11,20,5,0.5,1.0
0.010945354999999867,11,20,5,0.5,1.5
0.008095854999999775,11,20,5,0.6,1.0
0.010945354999999867,11,20,5,0.6,1.5
0.008095854999999775,11,20,5,0.7,1.0
0.010945354999999867,11,20,5,0.7,1.5
0.008095854999999775,11,20,5,0.8,1.0
0.010945354999999867,11,20,5,0.8,1.5
0.008095854999999775,11,20,5,0.9,1.0
0.010945354999999867,11,20,5,0.9,1.5
0.00042374999999991443,11,23,5,0.1,1.0
0.01825150000000004,11,23,5,0.1,1.5
0.00042374999999991443,11,23,5,0.2,1.0
0.01109462500000003,11,23,5,0.2,1.5
0.007050250000000136,11,23,5,0.3,1.0
0.011912750000000107,11,23,5,0.3,1.5
0.007050250000000136,11,23,5,0.4,1.0
0.011912750000000107,11,23,5,0.4,1.5
0.007050250000000136,11,23,5,0.5,1.0
0.011912750000000107,11,23,5,0.5,1.5
0.007050250000000136,11,23,5,0.6,1.0
0.011912750000000107,11,23,5,0.6,1.5
0.007050250000000136,11,23,5,0.7,1.0
0.011912750000000107,11,23,5,0.7,1.5
0.007050250000000136,11,23,5,0.8,1.0
0.011912750000000107,11,23,5,0.8,1.5
0.007050250000000136,11,23,5,0.9,1.0
0.011912750000000107,11,23,5,0.9,1.5
0.012921500000000074,11,26,5,0.1,1.0
0.010400625000000078,11,26,5,0.1,1.5
0.009258125000000126,11,26,5,0.2,1.0
0.015983125000000122,11,26,5,0.2,1.5
0.007474250000000035,11,26,5,0.3,1.0
0.01419925000000003,11,26,5,0.3,1.5
0.007474250000000035,11,26,5,0.4,1.0
0.01739924999999996,11,26,5,0.4,1.5
0.007474250000000035,11,26,5,0.5,1.0
0.01739924999999996,11,26,5,0.5,1.5
0.007474250000000035,11,26,5,0.6,1.0
0.01739924999999996,11,26,5,0.6,1.5
0.007474250000000035,11,26,5,0.7,1.0
0.01739924999999996,11,26,5,0.7,1.5
0.007474250000000035,11,26,5,0.8,1.0
0.01739924999999996,11,26,5,0.8,1.5
0.007474250000000035,11,26,5,0.9,1.0
0.01739924999999996,11,26,5,0.9,1.5
0.0009222499999998859,11,29,5,0.1,1.0
0.009722249999999983,11,29,5,0.1,1.5
0.008004749999999982,11,29,5,0.2,1.0
0.014729749999999979,11,29,5,0.2,1.5
0.007954750000000028,11,29,5,0.3,1.0
0.014679750000000024,11,29,5,0.3,1.5
0.006086957499999866,11,29,5,0.4,1.0
0.01281195749999986,11,29,5,0.4,1.5
0.006086957499999866,11,29,5,0.5,1.0
0.015511957499999821,11,29,5,0.5,1.5
0.006086957499999866,11,29,5,0.6,1.0
0.015511957499999821,11,29,5,0.6,1.5
0.006086957499999866,11,29,5,0.7,1.0
0.015511957499999821,11,29,5,0.7,1.5
0.006086957499999866,11,29,5,0.8,1.0
0.015511957499999821,11,29,5,0.8,1.5
0.006086957499999866,11,29,5,0.9,1.0
0.015511957499999821,11,29,5,0.9,1.5
0.0,14,14,5,0.1,1.0
0.0,14,14,5,0.1,1.5
0.0,14,14,5,0.2,1.0
0.0,14,14,5,0.2,1.5
0.0,14,14,5,0.3,1.0
0.0,14,14,5,0.3,1.5
0.0,14,14,5,0.4,1.0
0.0,14,14,5,0.4,1.5
0.0,14,14,5,0.5,1.0
0.0,14,14,5,0.5,1.5
0.0,14,14,5,0.6,1.0
0.0,14,14,5,0.6,1.5
0.0,14,14,5,0.7,1.0
0.0,14,14,5,0.7,1.5
0.0,14,14,5,0.8,1.0
0.0,14,14,5,0.8,1.5
0.0,14,14,5,0.9,1.0
0.0,14,14,5,0.9,1.5
0.012203499999999971,14,17,5,0.1,1.0
0.008877000000000041,14,17,5,0.1,1.5
0.006157250000000103,14,17,5,0.2,1.0
0.00993225000000008,14,17,5,0.2,1.5
0.006157250000000103,14,17,5,0.3,1.0
0.00993225000000008,14,17,5,0.3,1.5
0.003557250000000194,14,17,5,0.4,1.0
0.00993225000000008,14,17,5,0.4,1.5
0.003557250000000194,14,17,5,0.5,1.0
0.00993225000000008,14,17,5,0.5,1.5
0.003557250000000194,14,17,5,0.6,1.0
0.00993225000000008,14,17,5,0.6,1.5
0.003557250000000194,14,17,5,0.7,1.0
0.00993225000000008,14,17,5,0.7,1.5
0.003557250000000194,14,17,5,0.8,1.0
0.00993225000000008,14,17,5,0.8,1.5
0.003557250000000194,14,17,5,0.9,1.0
0.00993225000000008,14,17,5,0.9,1.5
0.008522749999999963,14,20,5,0.1,1.0
0.018758749999999845,14,20,5,0.1,1.5
0.005154750000000017,14,20,5,0.2,1.0
0.008354250000000075,14,20,5,0.2,1.5
0.005154750000000017,14,20,5,0.3,1.0
0.008354250000000075,14,20,5,0.3,1.5
0.00282975,14,20,5,0.4,1.0
0.008354250000000075,14,20,5,0.4,1.5
0.00282975,14,20,5,0.5,1.0
0.008354250000000075,14,20,5,0.5,1.5
0.00282975,14,20,5,0.6,1.0
0.008354250000000075,14,20,5,0.6,1.5
0.00282975,14,20,5,0.7,1.0
0.008354250000000075,14,20,5,0.7,1.5
0.00282975,14,20,5,0.8,1.0
0.008354250000000075,14,20,5,0.8,1.5
0.00282975,14,20,5,0.9,1.0
0.008354250000000075,14,20,5,0.9,1.5
0.009846500000000171,14,23,5,0.1,1.0
0.01525212500000007,14,23,5,0.1,1.5
0.008855375000000063,14,23,5,0.2,1.0
0.012011000000000016,14,23,5,0.2,1.5
0.007071499999999972,14,23,5,0.3,1.0
0.015728499999999934,14,23,5,0.3,1.5
0.007071499999999972,14,23,5,0.4,1.0
0.015728499999999934,14,23,5,0.4,1.5
0.007071499999999972,14,23,5,0.5,1.0
0.015728499999999934,14,23,5,0.5,1.5
0.007071499999999972,14,23,5,0.6,1.0
0.015728499999999934,14,23,5,0.6,1.5
0.007071499999999972,14,23,5,0.7,1.0
0.015728499999999934,14,23,5,0.7,1.5
0.007071499999999972,14,23,5,0.8,1.0
0.015728499999999934,14,23,5,0.8,1.5
0.007071499999999972,14,23,5,0.9,1.0
0.015728499999999934,14,23,5,0.9,1.5
0.0009222499999998859,14,26,5,0.1,1.0
0.009466749999999885,14,26,5,0.1,1.5
0.008354749999999949,14,26,5,0.2,1.0
0.015049249999999927,14,26,5,0.2,1.5
0.008354749999999949,14,26,5,0.3,1.0
0.015049249999999927,14,26,5,0.3,1.5
0.006486957499999786,14,26,5,0.4,1.0
0.013181457499999763,14,26,5,0.4,1.5
0.006486957499999786,14,26,5,0.5,1.0
0.01613695749999982,14,26,5,0.5,1.5
0.006486957499999786,14,26,5,0.6,1.0
0.01613695749999982,14,26,5,0.6,1.5
0.006486957499999786,14,26,5,0.7,1.0
0.01613695749999982,14,26,5,0.7,1.5
0.006486957499999786,14,26,5,0.8,1.0
0.01613695749999982,14,26,5,0.8,1.5
0.006486957499999786,14,26,5,0.9,1.0
0.01613695749999982,14,26,5,0.9,1.5
0.008660750000000085,14,29,5,0.1,1.0
0.008660750000000085,14,29,5,0.1,1.5
0.00743100000000008,14,29,5,0.2,1.0
0.014024500000000115,14,29,5,0.2,1.5
0.005898375000000046,14,29,5,0.3,1.0
0.015573375000000056,14,29,5,0.3,1.5
0.005848374999999949,14,29,5,0.4,1.0
0.015523374999999959,14,29,5,0.4,1.5
0.005848374999999949,14,29,5,0.5,1.0
0.015523374999999959,14,29,5,0.5,1.5
0.005848374999999949,14,29,5,0.6,1.0
0.015523374999999959,14,29,5,0.6,1.5
0.005848374999999949,14,29,5,0.7,1.0
0.015523374999999959,14,29,5,0.7,1.5
0.005848374999999949,14,29,5,0.8,1.0
0.015523374999999959,14,29,5,0.8,1.5
0.005848374999999949,14,29,5,0.9,1.0
0.015523374999999959,14,29,5,0.9,1.5
0.0,17,17,5,0.1,1.0
0.0,17,17,5,0.1,1.5
0.0,17,17,5,0.2,1.0
0.0,17,17,5,0.2,1.5
0.0,17,17,5,0.3,1.0
0.0,17,17,5,0.3,1.5
0.0,17,17,5,0.4,1.0
0.0,17,17,5,0.4,1.5
0.0,17,17,5,0.5,1.0
0.0,17,17,5,0.5,1.5
0.0,17,17,5,0.6,1.0
0.0,17,17,5,0.6,1.5
0.0,17,17,5,0.7,1.0
0.0,17,17,5,0.7,1.5
0.0,17,17,5,0.8,1.0
0.0,17,17,5,0.8,1.5
0.0,17,17,5,0.9,1.0
0.0,17,17,5,0.9,1.5
0.0037340000000000346,17,20,5,0.1,1.0
0.01749262500000001,17,20,5,0.1,1.5
0.0037340000000000346,17,20,5,0.2,1.0
0.01749262500000001,17,20,5,0.2,1.5
0.012458250000000034,17,20,5,0.3,1.0
0.006634000000000097,17,20,5,0.3,1.5
0.012458250000000034,17,20,5,0.4,1.0
0.006634000000000097,17,20,5,0.4,1.5
0.012458250000000034,17,20,5,0.5,1.0
0.006634000000000097,17,20,5,0.5,1.5
0.012458250000000034,17,20,5,0.6,1.0
0.006634000000000097,17,20,5,0.6,1.5
0.012458250000000034,17,20,5,0.7,1.0
0.006634000000000097,17,20,5,0.7,1.5
0.012458250000000034,17,20,5,0.8,1.0
0.006634000000000097,17,20,5,0.8,1.5
0.012458250000000034,17,20,5,0.9,1.0
0.006634000000000097,17,20,5,0.9,1.5
0.01451750000000016,17,23,5,0.1,1.0
0.01451750000000016,17,23,5,0.1,1.5
0.008367500000000212,17,23,5,0.2,1.0
0.011231750000000176,17,23,5,0.2,1.5
0.008579250000000087,17,23,5,0.3,1.0
0.011231750000000176,17,23,5,0.3,1.5
0.008579250000000087,17,23,5,0.4,1.0
0.009363957500000014,17,23,5,0.4,1.5
0.008579250000000087,17,23,5,0.5,1.0
0.009363957500000014,17,23,5,0.5,1.5
0.008579250000000087,17,23,5,0.6,1.0
0.009363957500000014,17,23,5,0.6,1.5
0.008579250000000087,17,23,5,0.7,1.0
0.009363957500000014,17,23,5,0.7,1.5
0.008579250000000087,17,23,5,0.8,1.0
0.009363957500000014,17,23,5,0.8,1.5
0.008579250000000087,17,23,5,0.9,1.0
0.009363957500000014,17,23,5,0.9,1.5
0.007010750000000023,17,26,5,0.1,1.0
0.007010750000000023,17,26,5,0.1,1.5
0.007054250000000046,17,26,5,0.2,1.0
0.007054250000000046,17,26,5,0.2,1.5
0.009357375000000048,17,26,5,0.3,1.0
0.01444187500000001,17,26,5,0.3,1.5
0.009357375000000048,17,26,5,0.4,1.0
0.017998374999999983,17,26,5,0.4,1.5
0.009357375000000048,17,26,5,0.5,1.0
0.017998374999999983,17,26,5,0.5,1.5
0.009357375000000048,17,26,5,0.6,1.0
0.017998374999999983,17,26,5,0.6,1.5
0.009357375000000048,17,26,5,0.7,1.0
0.017998374999999983,17,26,5,0.7,1.5
0.009357375000000048,17,26,5,0.8,1.0
0.017998374999999983,17,26,5,0.8,1.5
0.009357375000000048,17,26,5,0.9,1.0
0.017998374999999983,17,26,5,0.9,1.5
0.005758500000000023,17,29,5,0.1,1.0
0.005758500000000023,17,29,5,0.1,1.5
0.014126249999999953,17,29,5,0.2,1.0
0.014126249999999953,17,29,5,0.2,1.5
0.00885124999999992,17,29,5,0.3,1.0
0.017301249999999907,17,29,5,0.3,1.5
0.007651249999999873,17,29,5,0.4,1.0
0.016101249999999862,17,29,5,0.4,1.5
0.007651249999999873,17,29,5,0.5,1.0
0.016101249999999862,17,29,5,0.5,1.5
0.007651249999999873,17,29,5,0.6,1.0
0.016101249999999862,17,29,5,0.6,1.5
0.007651249999999873,17,29,5,0.7,1.0
0.016101249999999862,17,29,5,0.7,1.5
0.007651249999999873,17,29,5,0.8,1.0
0.016101249999999862,17,29,5,0.8,1.5
0.007651249999999873,17,29,5,0.9,1.0
0.016101249999999862,17,29,5,0.9,1.5
